Window_End_Date,Strat_50_50_CAGR,Strat_50_50_MDD,Strat_15_15_70_CAGR,Strat_15_15_70_MDD,UPRO_CAGR,UPRO_MDD,SPY_CAGR,SPY_MDD
2009-02-23,0.05984225033739188,-0.9742750209778851,0.09185892498821424,-0.7381511454979586,0.055985612583176136,-0.9742757304960612,0.07951693554723582,-0.5152925896434717
2009-02-24,0.06208651462000958,-0.9742751057308419,0.09383984238980903,-0.7345911432013963,0.06188884870440958,-0.9742757304960612,0.08158438676330415,-0.5152925896434717
2009-02-27,0.05413185324434577,-0.9753107282748095,0.08912940411078663,-0.7402391072262933,0.05757252088696174,-0.9753110692875084,0.08014816258911472,-0.5205523550137388
2009-02-28,0.056159440567409735,-0.9753105542904216,0.09048744170740841,-0.7395293649307157,0.05757252088696174,-0.9753110692875084,0.08014816258911472,-0.5205523550137388
2009-02-28,0.056159440567409735,-0.9753105542904216,0.08955400055582441,-0.7446985905627277,0.05757252088696174,-0.9753110692875084,0.08014816258911472,-0.5205523550137388
2009-02-28,0.05597915126747521,-0.9753111234708137,0.09048744170740841,-0.7395293649307157,0.05757252088696174,-0.9753110692875084,0.08014816258911472,-0.5205523550137388
2009-02-28,0.05597915126747521,-0.9753111234708137,0.08955400055582441,-0.7446985905627277,0.05757252088696174,-0.9753110692875084,0.08014816258911472,-0.5205523550137388
2009-03-01,0.0550831480431182,-0.9753102064514297,0.08852503094512465,-0.7451443412761827,0.05757252088696174,-0.9753110692875084,0.08014816258911472,-0.5205523550137388
2009-03-02,0.04791044067203587,-0.9787660234394463,0.08397545064936551,-0.7628470348464773,0.05190693252069756,-0.9787660661445124,0.07832147594275174,-0.5428771117559059
2009-03-05,0.045330095281560956,-0.9805412000366438,0.08285179663471753,-0.7689289642704281,0.04631555959778999,-0.9805423151917432,0.07651265191274859,-0.5547150621564025
2009-03-06,0.04680964595462256,-0.980541832192784,0.08519565376569638,-0.7650689324596918,0.04595856665278064,-0.9805423151917432,0.07638956674323238,-0.5547150621564025
2009-03-07,0.048192095286987646,-0.980541739425323,0.0860257194660945,-0.765281495076318,0.04595856665278064,-0.9805423151917432,0.07638956674323238,-0.5547150621564025
2009-03-08,0.047700666961667526,-0.9805418715529496,0.08500986812025668,-0.7641624851100155,0.04595856665278064,-0.9805423151917432,0.07638956674323238,-0.5547150621564025
2009-03-09,0.04709554561828999,-0.9810614575912886,0.08487523539818076,-0.7662619984643089,0.04322729153037019,-0.9810621410111763,0.07545047850280784,-0.5585902025182381
2009-03-12,0.0580085434400186,-0.981061427964651,0.08988075734183787,-0.7682165215743235,0.0562141205143909,-0.9810621410111763,0.08010296997822519,-0.5585902025182381
2009-03-13,0.05862502035816486,-0.9810615868630305,0.0903120355130258,-0.7683930466598741,0.058790713185631116,-0.9810621410111763,0.0809761660523125,-0.5585902025182381
2009-03-14,0.058641221953684264,-0.9810611107241451,0.09050103361609874,-0.7648412672453935,0.058790713185631116,-0.9810621410111763,0.0809761660523125,-0.5585902025182381
2009-03-15,0.058141308819469106,-0.9810620485166057,0.08994303345956856,-0.7678523322873957,0.058790713185631116,-0.9810621410111763,0.0809761660523125,-0.5585902025182381
2009-03-16,0.05620157215318011,-0.9810609463349402,0.08915922428333323,-0.7683739379074622,0.05820416763167735,-0.9810621410111763,0.08077700879434113,-0.5585902025182381
2009-03-19,0.06218816854532494,-0.9810610774789826,0.0925322615795352,-0.7681185776775399,0.06060454839151297,-0.9810621410111763,0.08164822097214941,-0.5585902025182381
